date,station_id,station_name,longitude,latitude,rainfall_value
2024-10-08,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-08,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-08,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-08,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-08,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-08,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-10-08,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-08,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-08,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-08,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-08,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-08,S226,Malan Road,103.80389,1.27472,0.0
2024-10-08,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-08,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-08,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-08,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-08,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-08,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-08,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-10-08,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-08,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-08,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-08,S78,Poole Road,103.89067,1.30703,0.0
2024-10-08,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-08,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-08,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-10-08,S60,Sentosa,103.8279,1.25,0.2
2024-10-08,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-08,S79,Somerset Road,103.8372,1.3004,0.2
2024-10-08,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-08,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-08,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-08,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-08,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-08,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-10-08,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-08,S116,West Coast Highway,103.754,1.281,0.0
2024-10-08,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-08,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-08,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-08,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-10-08,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-08,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-09,S224,Airport Boulevard,103.98409,1.34392,0.201
2024-10-09,S77,Alexandra Road,103.8125,1.2937,0.2
2024-10-09,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-09,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-10-09,S117,Banyan Road,103.679,1.256,0.0
2024-10-09,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-09,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-09,S218,Bukit Batok Street 34,103.75065,1.36491,0.408
2024-10-09,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-10-09,S90,Bukit Timah Road,103.8191,1.3191,0.8
2024-10-09,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-09,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.2
2024-10-09,S201,Clementi Park,103.76714,1.32311,0.4
2024-10-09,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-09,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-09,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-09,S107,East Coast Parkway,103.9625,1.3135,0.2
2024-10-09,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-09,S222,Henderson Road,103.82364,1.28987,0.603
2024-10-09,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-09,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-09,S229,Jurong West Street 42,103.72195,1.35167,0.203
2024-10-09,S228,Jurong West Street 73,103.70073,1.34703,0.198
2024-10-09,S71,Kent Ridge Road,103.7815,1.2923,1.8
2024-10-09,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-09,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-09,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-09,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-09,S226,Malan Road,103.80389,1.27472,0.0
2024-10-09,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-09,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-09,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-09,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-09,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-09,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-09,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.2
2024-10-09,S35,Old Toh Tuck Road,103.7556,1.3329,0.4
2024-10-09,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-09,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-09,S78,Poole Road,103.89067,1.30703,0.0
2024-10-09,S81,Punggol Central,103.9092,1.4029,0.0
2024-10-09,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-09,S900,Seletar Aerospace View,103.86922,1.41284,1.0
2024-10-09,S60,Sentosa,103.8279,1.25,0.0
2024-10-09,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-09,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-09,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-09,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-09,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-09,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-09,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-09,S69,Upper Peirce Reservoir Park,103.805,1.37,2.8
2024-10-09,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-09,S116,West Coast Highway,103.754,1.281,0.0
2024-10-09,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-09,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-09,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-09,S227,Woodlands Drive 62,103.80389,1.43944,0.202
2024-10-09,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-09,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-10-10,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-10,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-10,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-10-10,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.2
2024-10-10,S117,Banyan Road,103.679,1.256,0.0
2024-10-10,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-10,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-10-10,S218,Bukit Batok Street 34,103.75065,1.36491,1.428
2024-10-10,S64,Bukit Panjang Road,103.7603,1.3824,2.6
2024-10-10,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-10-10,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-10,S114,Choa Chu Kang Avenue 4,103.73,1.38,3.2
2024-10-10,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-10,S50,Clementi Road,103.7768,1.3337,0.0
2024-10-10,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-10-10,S213,Coronation Walk,103.8097,1.32427,0.0
2024-10-10,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-10,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-10,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-10,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-10-10,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-10-10,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-10-10,S228,Jurong West Street 73,103.70073,1.34703,0.198
2024-10-10,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-10,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-10-10,S211,Kranji Road,103.75711,1.42918,4.872
2024-10-10,S112,Lim Chu Kang Road,103.70131,1.43854,4.0
2024-10-10,S07,Lornie Road,103.8334,1.3415,0.0
2024-10-10,S226,Malan Road,103.80389,1.27472,0.0
2024-10-10,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-10,S223,Margaret Drive,103.80264,1.29984,0.0
2024-10-10,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-10,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-10,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-10-10,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-10,S121,Old Choa Chu Kang Road,103.72244,1.37288,1.2
2024-10-10,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-10-10,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-10,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-10-10,S78,Poole Road,103.89067,1.30703,0.0
2024-10-10,S81,Punggol Central,103.9092,1.4029,0.4
2024-10-10,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-10,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-10-10,S60,Sentosa,103.8279,1.25,0.0
2024-10-10,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-10,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-10,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-10,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-10-10,S89,Tuas Road,103.66162,1.31985,1.8
2024-10-10,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-10,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-10,S69,Upper Peirce Reservoir Park,103.805,1.37,0.4
2024-10-10,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-10-10,S116,West Coast Highway,103.754,1.281,0.0
2024-10-10,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-10,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-10,S210,Woodlands Centre,103.76904,1.44003,4.221
2024-10-10,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-10-10,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-10-10,S209,Yishun Ring Road,103.84472,1.42111,0.202
2024-10-11,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-10-11,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-11,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,1.02
2024-10-11,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.0
2024-10-11,S117,Banyan Road,103.679,1.256,0.0
2024-10-11,S207,Bedok Road,103.95836,1.32485,0.0
2024-10-11,S217,Bishan Street 13,103.85526,1.35041,1.182
2024-10-11,S218,Bukit Batok Street 34,103.75065,1.36491,0.408
2024-10-11,S64,Bukit Panjang Road,103.7603,1.3824,0.2
2024-10-11,S90,Bukit Timah Road,103.8191,1.3191,0.2
2024-10-11,S208,Changi East Close,104.00317,1.3136,0.0
2024-10-11,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.2
2024-10-11,S201,Clementi Park,103.76714,1.32311,1.0
2024-10-11,S50,Clementi Road,103.7768,1.3337,0.8
2024-10-11,S220,Compassvale Lane,103.89797,1.38666,1.015
2024-10-11,S213,Coronation Walk,103.8097,1.32427,0.2
2024-10-11,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-11,S215,Geylang East Central,103.88899,1.32785,0.0
2024-10-11,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-11,S221,Hougang Avenue 1,103.89088,1.35691,1.584
2024-10-11,S33,Jurong Pier Road,103.71,1.3081,0.6
2024-10-11,S229,Jurong West Street 42,103.72195,1.35167,4.263
2024-10-11,S228,Jurong West Street 73,103.70073,1.34703,0.396
2024-10-11,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-10-11,S43,Kim Chuan Road,103.8878,1.3399,0.6
2024-10-11,S211,Kranji Road,103.75711,1.42918,0.0
2024-10-11,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-10-11,S07,Lornie Road,103.8334,1.3415,0.6
2024-10-11,S226,Malan Road,103.80389,1.27472,0.0
2024-10-11,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-10-11,S223,Margaret Drive,103.80264,1.29984,0.203
2024-10-11,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-10-11,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-10-11,S44,Nanyang Avenue,103.68166,1.34583,0.4
2024-10-11,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-10-11,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.2
2024-10-11,S35,Old Toh Tuck Road,103.7556,1.3329,0.4
2024-10-11,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-10-11,S94,Pasir Ris Street 51,103.9528,1.3662,0.2
2024-10-11,S78,Poole Road,103.89067,1.30703,0.0
2024-10-11,S81,Punggol Central,103.9092,1.4029,0.2
2024-10-11,S111,Scotts Road,103.8365,1.31055,0.0
2024-10-11,S900,Seletar Aerospace View,103.86922,1.41284,2.8
2024-10-11,S60,Sentosa,103.8279,1.25,0.0
2024-10-11,S84,Simei Avenue,103.9444,1.3437,0.0
2024-10-11,S79,Somerset Road,103.8372,1.3004,0.0
2024-10-11,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-10-11,S88,Toa Payoh North,103.8482,1.3427,1.8
2024-10-11,S89,Tuas Road,103.66162,1.31985,0.0
2024-10-11,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-10-11,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-10-11,S69,Upper Peirce Reservoir Park,103.805,1.37,0.2
2024-10-11,S116,West Coast Highway,103.754,1.281,0.0
2024-10-11,S230,West Coast Road,103.76444,1.30167,0.0
2024-10-11,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-10-11,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-10-11,S227,Woodlands Drive 62,103.80389,1.43944,0.404
2024-10-11,S219,Yio Chu Kang Road,103.87643,1.37999,1.809
2024-10-11,S209,Yishun Ring Road,103.84472,1.42111,0.202
2024-10-11,S66,Kranji Way,103.7363,1.4387,0.0
